,Sector,FlightTime,SG,Burnoff,FAF,DOW,ZFW,Dist,realDist,TOwt,AvgWind,ISADev,Year,Month,Date,LW,Category,Mach,M,tripFuel,calFuel,errFuel,calDist,errDist,initialClimbAlt,initialClimbW
489,HKG JFK,15.53333333,78100,129900,9300,176919,212799,8142,7380.866667,351399,49,8,2017,6,23,222099,Long,0.807341323969514,0.794123933025332,129300,130391.546630705,0.844196930166041,,,,
490,HKG JFK,15.43333333,78100,129200,7800,176865,214601,8142,7401.2,350901,48,8,2017,6,23,222401,Long,0.814811009367912,0.799269444471532,128500,130995.457119098,1.94198997595156,,,,
491,HKG JFK,15.41666667,77400,128300,7600,176467,215886,8110,7323.75,351186,51,8,2017,6,24,223486,Long,0.807156062291247,0.796988803821991,127700,130888.02051873,2.49649218381334,,,,
492,HKG JFK,15.38333333,77800,128700,9700,176142,213368,8198,7382.683334,351068,53,8,2017,6,24,223068,Long,0.815414207955104,0.807382463275018,128000,132869.998342145,3.8046862048011,,,,
493,HKG JFK,15.43333333,77800,127700,10500,176594,212014,8198,7380.033334,349414,53,8,2017,6,24,222514,Long,0.812480734139885,0.804766753350236,126900,132127.781736577,4.11960735742847,,,,
494,HKG JFK,15.23333333,77900,126300,9000,177354,211655,8087,7310.1,346255,51,8,2017,6,25,220655,Long,0.815347712641917,0.804293106663022,125600,128372.417955571,2.20733913660107,,,,
495,HKG JFK,15.26666667,77800,127700,7900,175980,216033,8087,7262.6,351033,54,8,2017,6,25,223933,Long,0.808281030210922,0.802537007826022,127100,130708.166182845,2.83884042710096,,,,
496,HKG JFK,15.18333333,78000,125600,9600,176942,212862,8087,7267.1,347162,54,8,2017,6,25,222462,Long,0.813220830217106,0.806941711844711,124700,129707.839177497,4.01590952485718,,,,
497,HKG JFK,14.96666667,77800,125700,10200,176829,215645,8088,7219.933333,351145,58,9,2017,6,26,225845,Long,0.819638944647469,0.818724722822202,125300,133373.771492202,6.44355266735974,,,,
498,HKG JFK,15.33333333,78000,126900,10500,176594,212711,8088,7275.333334,349611,53,8,2017,6,26,223211,Long,0.806177742516332,0.799146523280339,126400,130185.261740044,2.99466909813588,,,,
499,HKG JFK,15.25,78000,127400,8700,176539,214783,8088,7279.75,350283,53,8,2017,6,26,223483,Long,0.811075169198376,0.803513443997905,126800,130460.862991542,2.88711592392863,,,,
500,HKG JFK,15.4,78400,128100,8400,177142,214798,8149,7409.8,350598,48,7,2017,6,27,223198,Long,0.817523507684976,0.801688115717919,127400,132130.526905008,3.71312943878206,,,,
501,HKG JFK,15.7,78100,129500,8500,177137,213732,8084,7361.8,351032,46,7,2017,6,27,222232,Long,0.796707392041138,0.780096808431345,128800,130209.274353423,1.0941571066952,,,,
502,HKG JFK,15.63333333,78100,128800,8000,176061,212989,8084,7396.133333,349189,44,7,2017,6,27,220989,Long,0.803836325767819,0.783423447440311,128200,128366.852196622,0.130149919361711,,,,
503,HKG JFK,15.71666667,78100,130100,9100,176377,212612,8189,7466.033333,351212,46,7,2017,6,28,221712,Long,0.807130886013802,0.78939119397989,129500,131101.716908526,1.23684703361111,,,,
504,HKG JFK,15.58333333,78100,129000,10400,176549,210109,8167,7387.833334,348809,50,7,2017,6,28,220509,Long,0.805510513853821,0.794006474655679,128300,129652.817893368,1.05441768773833,,,,
505,HKG JFK,15.53333333,78100,129100,8800,176167,212614,8167,7405.866667,349614,49,7,2017,6,28,221414,Long,0.810075898919898,0.79656228948881,128200,130170.879650951,1.53734762164677,,,,
506,HKG JFK,15.31666667,78000,128800,9200,176142,213629,8153,7402.483333,350829,49,7,2017,6,29,222829,Long,0.821159764605362,0.806445513033541,128000,132379.767170542,3.42169310198626,,,,
